Unnamed: 0,drama_type,speaker,sex,job,job_category,social_class,text,progress,short_name
374,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Alles! — — Loß d'r verzähle 
          
(er spricht hastig und stößt die Woorte brockenhaft heraus)
 Denne Morjen . . . nooch d'r
          Kirich ... rueft mich min Bäbbe ... in sin cabinet particulier. — — Het'm jetz ebber gschriwwe . . .
          oder het'r's selbscht gemerkt . . . n'importe ..... er fröujt mich, eb's wobr isch)... daß ich d'r
          d'Hiroth Verspräche hab. — — Kannsch d'r denke . . . wie ich do gstande bin...
          
was antworte? Guten, saa ich mir ..... wo 's jetz doch emol verrothe-n-isch . . . jetz
          soll's au e-n-End han mit dere Heimlichdhuenereij . . . schun weje dir un dim Namme — — affın, ich faß
          m'r e Härze . . . un saa alles gradi erüs . . . wie's d'Wohret isch.

        
",26,greber-d-jumpfer-prinzesse
375,drama,Jeanne,F,,,,"
          
Jeanne:

          
Mini Ahnung!

        
",26,greber-d-jumpfer-prinzesse
376,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ich hab'm gsaat ..... daß ich min Lewe nit vun d'r loß ..... un hab 'ne gebitt . .. daß'r m'r
          d'Bermission soll gen, for mich mit d'r ze hirothe. — — Do bin i Schön annekumme. — — verschreck,
          Jeanne, eenfach verschreck! — — E Scen hawi ghet ..... e Scen..... sie wurd m'r noch gedenken üf'm
          Todsbett. Ich will nit rebbediere, was 'r alles gsaat het ..... geje's letscht isch au noch d'Mamme
          d'rzuekumme . . .

        
",26,greber-d-jumpfer-prinzesse
377,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wittersch, Fritz, wittersch!

        
",26,greber-d-jumpfer-prinzesse
378,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
So langer wie's üwer mich here gange-n-isch, hawi m'r alles gfalle lon. Nit mit'm Au gezuckt hawi, als
          so Woorte wie verrukter Mensch, ungerootener Sohn, Undankbarkeit, Unverschämtheit un was sunsch noch
          'runderghaauelt sin. Wie sie awer üwer dich losgfahre sin un ken guets Härel an d'r geloffe han .....
          wie sie m'r finalement zuegemueth han, ich soll dich mit e paar hundert Franke üf's Aelterer Ise schmisse
          . . . do hawi mich nimm könne hewwe . .. c'etait trop fort ..... do isch d'r Heiligi zornig üwer mich
          kumme un ..... nein! nein! erspar m'r, 's detail
          
ze verzähle . . . es wurd genue sin, wenn ich d'r saa, ich kann min Lebdesdaa nimm ins
          Elderehüs zeruck.

        
",27,greber-d-jumpfer-prinzesse
379,drama,Jeanne,F,,,,"
          
Jeanne:

          
's heißt awer doch im vierte Gebott .....

        
",27,greber-d-jumpfer-prinzesse
380,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Was scheert mich 's viert Gebott! Ich pfif druff. Sie han's jo selbscht so gewöllt.

        
",27,greber-d-jumpfer-prinzesse
381,drama,Jeanne,F,,,,"
          
Jeanne:

          
Dis isch jo entsetzlich!

        
",27,greber-d-jumpfer-prinzesse
382,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Un wäje dem mueß ich's kurz mache. Ich halte's nimm üs hin . . . d'r Bodde brennt m'r unde de Fueß .
          . . furt mueß ich, wit furt vun hin, un for immer.

        
",27,greber-d-jumpfer-prinzesse
383,drama,Jeanne,F,,,,"
          
Jeanne:

          
Dü witt furt?!

        
",27,greber-d-jumpfer-prinzesse
384,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dis isch min feschti Entschluß.

        
",27,greber-d-jumpfer-prinzesse
385,drama,Jeanne,F,,,,"
          
Jeanne:

          
For immer! Un ich?

        
",27,greber-d-jumpfer-prinzesse
386,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz

          
(Düschter):

          
Wo ich anne geh, do kann ich dich nit mitnemme.

        
",27,greber-d-jumpfer-prinzesse
387,drama,Jeanne,F,,,,"
          
Jeanne

          
(entschlossen);

          
Loß mich mit d'r gehn, Fritz.

        
",27,greber-d-jumpfer-prinzesse
388,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dis isch unmöjli. — De wursch mich schun vergasse könne.

        
",27,greber-d-jumpfer-prinzesse
389,drama,Jeanne,F,,,,"
          
Jeanne:

          
Niemols kann ich dich vergasse, niemols!

        
",27,greber-d-jumpfer-prinzesse
390,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dis meinsch dü.

        
",27,greber-d-jumpfer-prinzesse
391,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich schwör d'r's, Fritz, bi meinen Ehr un Seligkeit, ich hab dich gern, so langer ich leb. Wenn ich
          dich verlore, ze verlore ich alles. Loß mich mit d'r gehn.

        
",27,greber-d-jumpfer-prinzesse
392,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Nein.

        
",28,greber-d-jumpfer-prinzesse
393,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wurum nit?

        
",28,greber-d-jumpfer-prinzesse
394,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Wenn de's erfahrsch, wo ich anne geh, ze wursch's begryffe.

        
",28,greber-d-jumpfer-prinzesse
395,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wo gehsch anne?
          
(in der größten Angst)
 Do wursch doch nit gar .....

        
",28,greber-d-jumpfer-prinzesse
396,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Gibbsch m'r din Woorte druff, daß es kein Mensch erfahrt ?

        
",28,greber-d-jumpfer-prinzesse
397,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ich gibb d'r min Woorte. — Sterwe will ich üf d'r Stell, wenn ich's nit halte.

        
",28,greber-d-jumpfer-prinzesse
398,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ken Mensch derfs wisse!

        
",28,greber-d-jumpfer-prinzesse
399,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ken Mensch.

        
",28,greber-d-jumpfer-prinzesse
400,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Guten also: Morjen Naacht reisen ich ab, for mich in d'légion étrangère ze-n-engagiere.

        
",28,greber-d-jumpfer-prinzesse
401,drama,Jeanne,F,,,,"
          
Jeanne:

          
In d'Fremdelegion! — Do bisch jo verloren, dis isch jo din Dood!

        
",28,greber-d-jumpfer-prinzesse
402,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Denne suche ich gradi. D'r erscht bescht Köujel will i's Danke, wo mich in d'ander Welt spediert.

        
",28,greber-d-jumpfer-prinzesse
403,drama,Jeanne,F,,,,"
          
Jeanne:

          
entsetzlich ! 
          
(sie fängt an zu Weinen)
 Dis dhuesch dü mir an!

        
",28,greber-d-jumpfer-prinzesse
404,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Dü sollsch din Lewe nit wäje mir verdrüre. Mins isch verpfüscht for ewige. Was ich d'r Verspräche
          hab, kann ich nit halte. Ich hab's bis dato Ehrli gemeint mit d'r, so soll's au bliewe.

        
",28,greber-d-jumpfer-prinzesse
405,drama,Jeanne,F,,,,"
          
Jeanne:

          
Drno stärb ich vor Herzweh.

        
",28,greber-d-jumpfer-prinzesse
406,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Es kummt e Zitt’, do wursch m'r's Danke, daß ich furt bin vun d'r. Glöüwe m'r's, es kummt eini. De
          wursch insehn, daß dis 's Beschta isch gsin. — — Un wil's denn emol sin mueß: leb wohler!

        
",29,greber-d-jumpfer-prinzesse
407,drama,Jeanne,F,,,,"
          
Jeanne:

          
Fritz! Fritz! — — Un ich soll dich nie wiedersehn! — — Dis kann din Arnscht nit sin . . . de
          glaubsch's jo selbsch nit... de reddsch jo wie im Fiewer . . . . de siehsch alles durich d'schwarzer
          Brill, 's isch verlicht gar nit so schlimm. — Bedenk doch, wenn de reije dhäddsch wäre und nimm zeruck
          könntsch!

        
",29,greber-d-jumpfer-prinzesse
408,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Ich will au nimm.

        
",29,greber-d-jumpfer-prinzesse
409,drama,Jeanne,F,,,,"
          
Jeanne:

          
Wart nur e paar Däj, es wurd sich alles widder ranschiere.

        
",29,greber-d-jumpfer-prinzesse
410,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Impossible!

        
",29,greber-d-jumpfer-prinzesse
411,drama,Jeanne,F,,,,"
          
Jeanne:

          
Ze hälfe m'r Gott.

        
",29,greber-d-jumpfer-prinzesse
412,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
lab wohlerer, Jeanne, leb wohlerer!

        
",29,greber-d-jumpfer-prinzesse
413,drama,Jeanne,F,,,,"
          
Jeanne:

          
Un ich sieh dich nimm, eb daß de furtgehsch?

        
",29,greber-d-jumpfer-prinzesse
414,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Nein.

        
",29,greber-d-jumpfer-prinzesse
415,drama,Jeanne,F,,,,"
          
Jeanne:

          
Fritz, seij doch nit so gröusam; nur einmol noch, wenn de mich gern hesch!

        
",29,greber-d-jumpfer-prinzesse
416,drama,Fritz Steinfeld,M,,,upper_middle_class,"
          
Fritz:

          
Zuem letschte Mol? — — Guten. — — Morjen-n-Owe kumme i for e Moment. Odder halte ... ich hab' nämlich e
          Kamerad, wo mit m'r reist .. . Affin, ich schick d'r noch e Kommissionär, for dich ze preweniere. — —
          Jetz verrooth mi nit . . . un wenn sie dich fröuje, wo ich anne geh, saa nurre, ich wär krank, arig
          krank dis bin ich au — — ich müßt üf Madeire wäje minere G’sundheit’ . . . odder sunsch ebbs, was d'r
          gradi inkummet. — lab wohlerer, leb wohlerer! 
          
(küßt sie und eilt von dannen).

        
",29,greber-d-jumpfer-prinzesse
417,drama,Jeanne,F,,,,"
          
Jeanne

          
(bricht in dem Fauteuil zamme und fängt an läuten zu Weinen, sich die Hände vor's G'sicht
          haltend).

        
",29,greber-d-jumpfer-prinzesse
418,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Herr Jehmineh, do sitzt's un grint.

        
",29,greber-d-jumpfer-prinzesse
419,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Um's Himmelswille, was isch denn los? Isch e-n-Ungleck gschehn ? 
          
(Paus')

        
",29,greber-d-jumpfer-prinzesse
420,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wurum sitzsch denn do wie e Hüffe-n-Elander? derf's unsereins nit wisse ? 
          
(Paus')

        
",30,greber-d-jumpfer-prinzesse
421,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Awer nein Kind, was hesch denn? — — Mach eim doch nit so Angst. Wo isch d'r Herr Steinfeld?

        
",30,greber-d-jumpfer-prinzesse
422,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Isch'r widder furt ? 
          
(Jeanne nickt zu)

        
",30,greber-d-jumpfer-prinzesse
423,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Was het'r denn gewöllt? — — Es sät nix.

        
",30,greber-d-jumpfer-prinzesse
424,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Gell 'r will nix meh wisse vun d'r ? 
          
(Jeanne schüttelt den Kopf)
 Siehsch, hawi's nit gsaat?

        
",30,greber-d-jumpfer-prinzesse
425,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Nix meh wisse will'r vun d'r !?

        
",30,greber-d-jumpfer-prinzesse
426,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Het'r dich nimm gern?
          
(Jeanne nickt zu)
 Also doch. Dis kapier ich nit.

        
",30,greber-d-jumpfer-prinzesse
427,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(Ürgerlich):

          
Se redd doch andlig emol ebbs, wofor hesch denn 's Mül, daß de babble kannsch.

        
",30,greber-d-jumpfer-prinzesse
428,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Dis nutzt nix, Emelie. Laisse moi faire, je t'enprie. — Do mueß m'r vorsichtig sin.

        
",30,greber-d-jumpfer-prinzesse
429,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Wer meint's denn awer au besser mit'm als sini Mamme.

        
",30,greber-d-jumpfer-prinzesse
430,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Saa doch, wo isch'r anne?

        
",30,greber-d-jumpfer-prinzesse
431,drama,Jeanne,F,,,,"
          
Jeanne

          
(mit thränenerstickter Stimme);

          
Er — — reist — — furt.

        
",30,greber-d-jumpfer-prinzesse
432,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wo anne?

        
",30,greber-d-jumpfer-prinzesse
433,drama,Jeanne,F,,,,"
          
Jeanne:

          
— — Noch Madeire.

        
",30,greber-d-jumpfer-prinzesse
434,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
E reschpektawli Räis. 'r kummt awer doch widder. 
          
(Jeanne verneint)

        
",31,greber-d-jumpfer-prinzesse
435,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Kummt nit widder! ?

        
",31,greber-d-jumpfer-prinzesse
436,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wurum denn dis?

        
",31,greber-d-jumpfer-prinzesse
437,drama,Jeanne,F,,,,"
          
Jeanne:

          
Er — — isch — — krank.

        
",31,greber-d-jumpfer-prinzesse
438,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Uff d'r Bruscht? Het'r schun adie gsaat? Kummt'r nimm here?

        
",31,greber-d-jumpfer-prinzesse
439,drama,Jeanne,F,,,,"
          
Jeanne:

          
Morjen-n-Owe verlicht — — üf e Moment.

        
",31,greber-d-jumpfer-prinzesse
440,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ins Huus? 
          
(Jeanne nickt zu)
 Morjen-n-Owe? De weisch's noch nit secher ?

        
",31,greber-d-jumpfer-prinzesse
441,drama,Jeanne,F,,,,"
          
Jeanne:

          
'r schickt noch — — e Kommissionär.

        
",31,greber-d-jumpfer-prinzesse
442,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wisse denn sini Eldre, daß ihr zwei . . . 
          
(Jeanne nickt zu)
 Un 'r mueß furt? Merkwürdig.

        
",31,greber-d-jumpfer-prinzesse
443,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Un noch so wit!

        
",31,greber-d-jumpfer-prinzesse
444,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Dis heißt m'r e Surprise 
          
(zu Frau Schmelzer)
 Es het sich doch nit ze wit mit'm ingelonn?

        
",31,greber-d-jumpfer-prinzesse
445,drama,Jeanne,F,,,,"
          
Jeanne

          
(ufgeregt):

          
Pfui! awer so ebbs ! 
          
(läuft nach rechts ab.)

        
",31,greber-d-jumpfer-prinzesse
446,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Do lauft sie, d' Jungfre Prinzesse Kammer awer au! Wie wenn ich wunders was gsaat hätt! Nächschtens
          wurd m'r ins schun gar nix meh fröuje derfe.

        
",31,greber-d-jumpfer-prinzesse
447,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer

          
(ganz niedergeschmettert):

          
Dis isch m'r e Schön Gschicht. 's isch m'r wie e böser träume. Furt noch Madeire üf's
          Nimmerwiddersehn. — — Dis arm Kind! — — Ich mueß sitze. Ich meinen gradi, d'r schläuj trefft mich, so weh
          isch 's m'r.

        
",31,greber-d-jumpfer-prinzesse
448,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wer het sich dis erwardt! — — Die Gschicht isch awer au ze viel Hals üwer Kopf gange.

        
",32,greber-d-jumpfer-prinzesse
449,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
krank üf d'r Bruscht . . . verlicht unrettbar verloren.

        
",32,greber-d-jumpfer-prinzesse
450,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Was saasch do? — — krank üf dr Bruscht? Glaubsch dü wirklich, daß der krank isch?

        
",32,greber-d-jumpfer-prinzesse
451,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Was weiß ich.

        
",32,greber-d-jumpfer-prinzesse
452,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Glöüwe doch dis nit. Seij doch nit so dumma. — unde uns — — dis isch schwindlich. Der isch nit krank.
          Der isch so krank wie ich, un ich denk wajer noch langer nit dran, for ins Gras ze bissi. Der luejt jo
          erüs wie's bliehjed Lewe. Da steckt ebbs andrs d'rhinter, odder ich will nimm Lüwis häise.

        
",32,greber-d-jumpfer-prinzesse
453,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Was soll denn awer . . .

        
",32,greber-d-jumpfer-prinzesse
454,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Un dis fröujsch noch? Bisch denn ganz mit Blindheit gschlaaue? Die Affär isch for mich so klär wie
          zwei mol zwei vier isch. — 's Jeanne het's jo bstätigt. Die zwei Aelterer Steinfeld sin hinter die Gschicht
          kumme, dis baßt ne nadierlicherwies nit in de Kroom, jetz finde sie daß d'r Sohn krank isch un furt
          mueß, je schnalle je besser, — Wurum awer, wurum ? Ganzi eenfach, daß'r sich 's Jeanne üs'm Kopf
          schlaat. Nix andersch als dis. Un der Bue mueß mache, wie sini Eldre wölle. 's isch jo doch nur e Bue.
          — So isch's, un ken Dippele-n-andersch.

        
",32,greber-d-jumpfer-prinzesse
455,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
wahrhafti, Lüwis, dis kann so sin.

        
",32,greber-d-jumpfer-prinzesse
456,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Wenn ich alles so secher wüßt wie dis. Was leijt's im Aelterer Steinfeld an, ob'r e paar döised Mark
          anne schmißt, for daß sin Sohn e Pläsierreis mache kann? Was leijt's'm an, ob din Kind ungluecklicher wurd
          for sin ganz Lewe! dis isch'm gar nix, do luejt'r nit drum rum. Nur furt mueß d'r Jungi Herr for e paar
          Johr . . . dernoo isch üwer die Gschicht Gras gewachse un d'r Mößjö Steinfeld fils kummt am e Schön
          Daa zeruck mit ere riche Hohzittere am Arm üs Frankrich. Bi denne riche Harrschaft-n-isch's Hyrothe jo
          doch nix bessers als wie e Pferdshandel.

        
",32,greber-d-jumpfer-prinzesse
457,drama,Jakob Schmelzer,M,,,,"
          
Frau Schmelzer:

          
Dis isch awer meh wie e Schanda! Dis isch e Gemeinheit vun so Litt!

        
",32,greber-d-jumpfer-prinzesse
458,drama,Jeanne-Louise Schwindt,F,,,,"
          
Frau Schwindt:

          
Ich will jo nit gsaat han, daß d'r Jungi Steinfeld d'accord isch E Kläiner Stoß wurd's 'm schun
          versetze, awer sterwe... sterwe dhuet er nit dran. Do mueßt m'r d'Welt hittzedaas nimm kenne.

        
",32,greber-d-jumpfer-prinzesse
